Id	RLxs	SLm_00150	SLm_00250	SLm_00350	SLm_00450	SLm_00570	SLm_00700	SLm_00840	SLm_01000	SLm_01170	SLm_01370	SLm_01600	SLm_01850	SLm_02150	SLm_02500	SLm_02900	SLm_03400	SLm_04000	SLm_04800	SLm_05800	SLm_07000	SLm_08500
L15	-33,5692827495552	32,6172799679026	24,4176065356481	26,4648908652909	19,0584323099956	17,9580287087083	22,829832798265	18,3497507241353	21,5693978077779	22,4050160585867	22,9975039553204	23,5328378745317	24,9134544952721	23,8563844586925	24,0109818801093	25,4968479381512	25,6351091272317	23,9063792539491	25,6142334087859	26,5635484337309	26,2645874723513	26,7905859134944
L16	-35,4049954891582	36,1098731272405	30,9355728338912	34,9466603725188	34,220958485052	29,9565173269519	25,3176345037906	22,5138024087684	23,0136970878069	18,710033292668	19,4352731238379	19,5580807893138	14,744088825113	13,4746109676176	13,3469052472001	11,2350311618768	4,87572962595946	5,41345955407532	4,44575214693468	6,11293525073677	3,44814290223734	2,29807440932439
L17	-23,2814995688944	46,200068262343	42,8969589654555	48,7739745880451	49,3345730828699	45,8863912089365	45,320524146979	43,5499462761075	42,8277256773345	41,1153599193968	39,6272536453784	35,0395479673352	31,8142358792381	27,6323472965744	29,5495362247686	29,0718862480497	24,0655820723662	19,3692629168922	16,2474141975498	15,9489593716745	12,5299792239624	9,43604215545346
L18	-33,1377363345821	36,7377572547706	40,7897480049404	37,40137148405	36,9056363658949	30,0363472378709	28,3243559636263	31,9637703022962	32,3411242074115	32,2613608474187	24,3073046368944	21,4702346734273	19,5301098629482	17,4053590144633	17,3276855676552	20,0754783363998	17,3280939569791	13,4993534722379	14,1796147717171	17,6375127620389	17,7295288551023	15,0173133993432
L19	-35,4792354646588	40,8705988184164	35,84728984237	34,5600107412575	34,0050237150893	26,8013436089163	24,2860181672524	25,1115366444154	21,5566815133379	20,5350080261839	18,8148630005405	18,8810252392245	14,9777367563833	16,0326420423002	14,8890296399022	14,320560605986	6,34766902374694	2,89579259991058	2,57452407864745	3,9304627796985	12,3959245485451	2,06276468526168
L20	-25,1975468142095	46,2950872983518	46,0801727361503	46,7291314660505	44,6272263279846	43,8501380149289	42,480775361103	43,5047599587342	37,1922071231478	31,9665793587218	31,8490327607394	31,581835824763	32,8184738714578	31,8144292514348	27,4954112684401	25,2265253579577	21,0266555893544	15,8309982036396	15,1582614496221	14,3643788031514	10,2699948919505	10,481173512373
L21	-35,1917952918852	22,3094316946997	24,7991961877382	24,7034138610373	25,1318472953313	26,787654075901	26,4120067695022	26,7564840729202	28,9176506349989	25,6602854173026	23,4785387711707	23,1311126602813	22,1042820190489	22,0408303404317	21,6850909367853	20,713034471003	19,7662769487896	20,8944926119578	22,0265054448071	20,9092420957951	21,5176127149348	26,876255777795
L22	-42,0346198655958	23,1504595103731	20,6583075238428	18,7639379256263	16,4958633069144	18,3264545069853	19,9590895085036	18,8737728113605	19,8282214992676	16,713845026357	17,6434048370499	17,8037325995315	16,7530530470031	15,5077791143035	17,634155641494	17,4453607984367	18,1952249741563	17,0851441889669	18,3567655775164	19,5094574149991	15,728513286578	15,9945960902629
L23	-24,7597611108835	49,7158787854748	44,5123572796626	46,7870536251512	46,1564779305354	42,5133452869369	40,0556536071179	41,7333452908139	38,8382217448321	37,8718351004854	34,5422623679699	29,6987779467934	25,7282971453521	24,9529164042575	25,4825061115529	26,6648861325992	23,185299805616	16,851499567485	17,2419216149582	22,7968748854558	19,7857840341653	15,609364488744
L24	-24,1429767907821	46,1737327117256	45,5629797355924	47,9363443606749	46,4390744190472	46,6988466811527	42,651751282974	45,3516084582344	39,7910654825232	36,4510633327642	35,0811165214715	32,3300925466388	28,3590899477032	28,3171073639793	27,5095366507223	24,0343261049827	19,3070372282418	16,9113857646291	16,3465149335246	15,1743631458685	10,8130681538048	9,35172615102996
L25	-38,5949401495608	25,38256872761	20,1579551777726	18,7273255355441	15,2913789077606	16,7426963337249	18,784335617403	15,7590737157278	18,9754199197403	17,3018745860526	18,3399700164851	19,8663504915505	19,8273528510722	18,7937550601369	22,9368863422275	20,3141134118428	18,5947311896001	19,6501243198204	22,4561959162384	22,1439602028948	17,6571057991739	21,4594058078342
L26	-35,1857085502829	38,7525246560254	34,8546691549255	32,8832583111509	30,2465848995162	26,2011870909712	25,4324098820632	26,3194091461635	25,4327447768935	21,766596146495	20,6627393586521	21,303983775892	17,8669394613339	15,6713624344507	13,3886995917095	12,8428495605597	6,41744427351898	3,19150714688979	2,81491358867314	2,17054225436469	-1,54022450100761	-1,22820139631136
L27	-41,1429937844175	20,4778811220395	20,1415766008924	17,713815084429	21,1635525491203	20,6877181774927	21,8141710113558	21,7116828354839	20,3661408478487	20,2893865957369	20,3239069858405	20,0498876868077	21,058012573565	21,9952022737627	21,9597013430801	19,8751626820853	17,8017703799891	16,7247728512655	18,3531975336769	18,7274524918827	14,6894228957282	15,3432938265751
L28	-36,5204458900109	29,4392901523792	19,8542545361333	22,7837473629562	16,1025272775624	15,9143265147297	20,9834249835077	15,8949931025783	18,9230719435221	20,1708110769866	20,6885315291119	21,3122348365023	22,7030905624266	21,0805632933441	21,2819295164626	20,2979210949068	19,724984129239	21,3607036772869	21,996502883313	20,934137921891	20,3158813876056	25,6566163561384
L29	-39,9505057522028	18,7137104764289	13,4747194278264	13,3060604283026	12,2435787379723	7,56020639007908	9,34286997771788	9,24340022314996	11,1903041819844	10,9335593596406	12,7283893620641	13,856017057324	14,9242359952096	15,5658719307354	19,9601615508975	19,4426583759416	18,1546865209007	18,6265783425328	20,8672014662993	21,68951501009	18,2006850577816	21,3517949733625
